"DATE","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2018-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",15.5,"A","F"
"2018-12","E08000021","16+ unemployment rate - ethnic minority","Variable",7.6,"A","F"
"2018-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",1100,"A","F"
"2018-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",14800,"A","F"
"2018-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2018-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",43.0,"A","F"
"2018-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",11200,"A","F"
"2018-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",25900,"A","F"
"2018-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",15.3,"A","F"
"2018-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2018-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2018-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2018-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","Economic activity rate - aged 16-64","Variable",70.9,"A","F"
"2019-12","E08000021","Economic activity rate - aged 16-64","Numerator",141500,"A","F"
"2019-12","E08000021","Economic activity rate - aged 16-64","Denominator",199600,"A","F"
"2019-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.3,"A","F"
"2019-12","E08000021","Employment rate - aged 16-64","Variable",67.2,"A","F"
"2019-12","E08000021","Employment rate - aged 16-64","Numerator",134100,"A","F"
"2019-12","E08000021","Employment rate - aged 16-64","Denominator",199600,"A","F"
"2019-12","E08000021","Employment rate - aged 16-64","Confidence",3.4,"A","F"
"2019-12","E08000021","% aged 16-64 who are employees","Variable",58.4,"A","F"
"2019-12","E08000021","% aged 16-64 who are employees","Numerator",116700,"A","F"
"2019-12","E08000021","% aged 16-64 who are employees","Denominator",199600,"A","F"
"2019-12","E08000021","% aged 16-64 who are employees","Confidence",3.5,"A","F"
"2019-12","E08000021","% aged 16-64 who are self employed","Variable",8.4,"A","F"
"2019-12","E08000021","% aged 16-64 who are self employed","Numerator",16900,"A","F"
"2019-12","E08000021","% aged 16-64 who are self employed","Denominator",199600,"A","F"
"2019-12","E08000021","% aged 16-64 who are self employed","Confidence",2.0,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16-64 ","Variable",5.2,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",7400,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",141500,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",1.9,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16+","Variable",5.1,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16+","Numerator",7400,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16+","Denominator",144600,"A","F"
"2019-12","E08000021","Unemployment rate - aged 16+","Confidence",1.8,"A","F"
"2019-12","E08000021","% who are economically inactive - aged 16-64","Variable",29.1,"A","F"
"2019-12","E08000021","% who are economically inactive - aged 16-64","Numerator",58100,"A","F"
"2019-12","E08000021","% who are economically inactive - aged 16-64","Denominator",199600,"A","F"
"2019-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.3,"A","F"
"2019-12","E08000021","% of economically inactive who want a job","Variable",21.0,"A","F"
"2019-12","E08000021","% of economically inactive who want a job","Numerator",12200,"A","F"
"2019-12","E08000021","% of economically inactive who want a job","Denominator",58100,"A","F"
"2019-12","E08000021","% of economically inactive who want a job","Confidence",5.5,"A","F"
"2019-12","E08000021","% of economically inactive who do not want a job","Variable",79.0,"A","F"
"2019-12","E08000021","% of economically inactive who do not want a job","Numerator",45900,"A","F"
"2019-12","E08000021","% of economically inactive who do not want a job","Denominator",58100,"A","F"
"2019-12","E08000021","% of economically inactive who do not want a job","Confidence",5.5,"A","F"
"2019-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",,"Q","F"
"2019-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",,"Q","F"
"2019-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",,"Q","F"
"2019-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",53.1,"A","F"
"2019-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",16500,"A","F"
"2019-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",31000,"A","F"
"2019-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",14.3,"A","F"
"2019-12","E08000021","16+ unemployment rate - ethnic minority","Variable",9.8,"A","F"
"2019-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",1800,"A","F"
"2019-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",18600,"A","F"
"2019-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2019-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",41.0,"A","F"
"2019-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",12700,"A","F"
"2019-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",31000,"A","F"
"2019-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",14.1,"A","F"
"2019-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2019-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2019-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2019-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2019-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","Economic activity rate - aged 16-64","Variable",76.0,"A","F"
"2020-12","E08000021","Economic activity rate - aged 16-64","Numerator",152000,"A","F"
"2020-12","E08000021","Economic activity rate - aged 16-64","Denominator",200000,"A","F"
"2020-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.5,"A","F"
"2020-12","E08000021","Employment rate - aged 16-64","Variable",71.3,"A","F"
"2020-12","E08000021","Employment rate - aged 16-64","Numerator",142600,"A","F"
"2020-12","E08000021","Employment rate - aged 16-64","Denominator",200000,"A","F"
"2020-12","E08000021","Employment rate - aged 16-64","Confidence",3.7,"A","F"
"2020-12","E08000021","% aged 16-64 who are employees","Variable",64.9,"A","F"
"2020-12","E08000021","% aged 16-64 who are employees","Numerator",129800,"A","F"
"2020-12","E08000021","% aged 16-64 who are employees","Denominator",200000,"A","F"
"2020-12","E08000021","% aged 16-64 who are employees","Confidence",3.9,"A","F"
"2020-12","E08000021","% aged 16-64 who are self employed","Variable",6.1,"A","F"
"2020-12","E08000021","% aged 16-64 who are self employed","Numerator",12200,"A","F"
"2020-12","E08000021","% aged 16-64 who are self employed","Denominator",200000,"A","F"
"2020-12","E08000021","% aged 16-64 who are self employed","Confidence",2.0,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16-64 ","Variable",6.2,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",9400,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",152000,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",2.3,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16+","Variable",6.2,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16+","Numerator",9700,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16+","Denominator",156200,"A","F"
"2020-12","E08000021","Unemployment rate - aged 16+","Confidence",2.2,"A","F"
"2020-12","E08000021","% who are economically inactive - aged 16-64","Variable",24.0,"A","F"
"2020-12","E08000021","% who are economically inactive - aged 16-64","Numerator",47900,"A","F"
"2020-12","E08000021","% who are economically inactive - aged 16-64","Denominator",200000,"A","F"
"2020-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.5,"A","F"
"2020-12","E08000021","% of economically inactive who want a job","Variable",27.5,"A","F"
"2020-12","E08000021","% of economically inactive who want a job","Numerator",13200,"A","F"
"2020-12","E08000021","% of economically inactive who want a job","Denominator",47900,"A","F"
"2020-12","E08000021","% of economically inactive who want a job","Confidence",7.4,"A","F"
"2020-12","E08000021","% of economically inactive who do not want a job","Variable",72.5,"A","F"
"2020-12","E08000021","% of economically inactive who do not want a job","Numerator",34800,"A","F"
"2020-12","E08000021","% of economically inactive who do not want a job","Denominator",47900,"A","F"
"2020-12","E08000021","% of economically inactive who do not want a job","Confidence",7.4,"A","F"
"2020-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",,"Q","F"
"2020-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",,"Q","F"
"2020-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",,"Q","F"
"2020-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",62.4,"A","F"
"2020-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",16300,"A","F"
"2020-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",26100,"A","F"
"2020-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",17.9,"A","F"
"2020-12","E08000021","16+ unemployment rate - ethnic minority","Variable",8.9,"A","F"
"2020-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",1600,"A","F"
"2020-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",17900,"A","F"
"2020-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2020-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",31.8,"A","F"
"2020-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",8300,"A","F"
"2020-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",26100,"A","F"
"2020-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",17.2,"A","F"
"2020-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2020-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2020-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2020-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2020-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2021-12","E08000021","Economic activity rate - aged 16-64","Variable",75.1,"A","F"
"2021-12","E08000021","Economic activity rate - aged 16-64","Numerator",149200,"A","F"
"2021-12","E08000021","Economic activity rate - aged 16-64","Denominator",198700,"A","F"
"2021-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.6,"A","F"
"2021-12","E08000021","Employment rate - aged 16-64","Variable",69.7,"A","F"
"2021-12","E08000021","Employment rate - aged 16-64","Numerator",138400,"A","F"
"2021-12","E08000021","Employment rate - aged 16-64","Denominator",198700,"A","F"
"2021-12","E08000021","Employment rate - aged 16-64","Confidence",3.9,"A","F"
"2021-12","E08000021","% aged 16-64 who are employees","Variable",64.5,"A","F"
"2021-12","E08000021","% aged 16-64 who are employees","Numerator",128200,"A","F"
"2021-12","E08000021","% aged 16-64 who are employees","Denominator",198700,"A","F"
"2021-12","E08000021","% aged 16-64 who are employees","Confidence",4.0,"A","F"
"2021-12","E08000021","% aged 16-64 who are self employed","Variable",5.1,"A","F"
"2021-12","E08000021","% aged 16-64 who are self employed","Numerator",10100,"A","F"
"2021-12","E08000021","% aged 16-64 who are self employed","Denominator",198700,"A","F"
"2021-12","E08000021","% aged 16-64 who are self employed","Confidence",1.8,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16-64 ","Variable",7.2,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",10800,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",149200,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",2.5,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16+","Variable",7.3,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16+","Numerator",11200,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16+","Denominator",152800,"A","F"
"2021-12","E08000021","Unemployment rate - aged 16+","Confidence",2.5,"A","F"
"2021-12","E08000021","% who are economically inactive - aged 16-64","Variable",24.9,"A","F"
"2021-12","E08000021","% who are economically inactive - aged 16-64","Numerator",49500,"A","F"
"2021-12","E08000021","% who are economically inactive - aged 16-64","Denominator",198700,"A","F"
"2021-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.6,"A","F"
"2021-12","E08000021","% of economically inactive who want a job","Variable",30.9,"A","F"
"2021-12","E08000021","% of economically inactive who want a job","Numerator",15300,"A","F"
"2021-12","E08000021","% of economically inactive who want a job","Denominator",49500,"A","F"
"2021-12","E08000021","% of economically inactive who want a job","Confidence",7.8,"A","F"
"2021-12","E08000021","% of economically inactive who do not want a job","Variable",69.1,"A","F"
"2021-12","E08000021","% of economically inactive who do not want a job","Numerator",34200,"A","F"
"2021-12","E08000021","% of economically inactive who do not want a job","Denominator",49500,"A","F"
"2021-12","E08000021","% of economically inactive who do not want a job","Confidence",7.8,"A","F"
"2021-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",6.4,"A","F"
"2021-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",9000,"A","F"
"2021-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",2.4,"A","F"
"2021-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",24.6,"A","F"
"2021-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",34800,"A","F"
"2021-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",4.2,"A","F"
"2021-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",11.0,"A","F"
"2021-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",15500,"A","F"
"2021-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",3.0,"A","F"
"2021-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",10.5,"A","F"
"2021-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",14800,"A","F"
"2021-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",3.0,"A","F"
"2021-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",7.0,"A","F"
"2021-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",9900,"A","F"
"2021-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",2.5,"A","F"
"2021-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",7.5,"A","F"
"2021-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",10700,"A","F"
"2021-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",2.6,"A","F"
"2021-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",10.8,"A","F"
"2021-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",15400,"A","F"
"2021-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",141600,"A","F"
"2021-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",3.0,"A","F"
"2021-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",7.6,"A","F"
